Sample Station Label,Year,BHC20_100,day1,day2,day3,day4,tssr1,tssr2,tssr3,tssr4,dur1,dur2,dur3,dur4,visit1,visit2,visit3,visit4
PC08-12-12,2008,DYF,,0.438356164,0.471232877,,,0.027083333,0.011111111,,,0.08,0.08,,,0,0,
PC08-12-12n,2008,DYF,0.41369863,,,,0.021527778,,,,0.08,,,,0,,,
PC08-12-13,2008,DYF,,0.438356164,0.471232877,,,0.027083333,0.011111111,,,0.08,0.08,,,0,0,
PC08-12-13n,2008,DYF,0.41369863,,,,0.021527778,,,,0.08,,,,0,,,
PC08-12-14,2008,DYF,,0.438356164,0.471232877,,,0.027083333,0.011111111,,,0.08,0.08,,,0,0,
PC08-12-14n,2008,DYF,0.41369863,,,,0.021527778,,,,0.08,,,,0,,,
PC08-12-15,2008,DYF,,0.438356164,0.471232877,,,0.027083333,0.011111111,,,0.08,0.08,,,0,0,
PC08-12-15n,2008,DYF,0.41369863,,,,0.021527778,,,,0.08,,,,0,,,
PC08-12-16,2008,DYF,,0.438356164,0.471232877,,,0.027083333,0.011111111,,,0.08,0.08,,,0,0,
PC08-12-16n,2008,DYF,0.41369863,,,,0.021527778,,,,0.08,,,,0,,,
PC08-12-17,2008,DYF,,0.438356164,0.471232877,,,0.027083333,0.011111111,,,0.08,0.08,,,0,0,
PC08-12-17n,2008,CYF,0.41369863,,,,0.021527778,,,,0.08,,,,0,,,
PC08-12-18,2008,DYF,,,0.471232877,,,,0.011111111,,,,0.08,,,,0,
PC08-12-1n,2008,DYF,0.41369863,,,,0.021527778,,,,0.08,,,,0,,,
PC08-12-2,2008,CYF,,0.438356164,0.471232877,,,0.027083333,0.011111111,,,0.08,0.08,,,0,0,
PC08-12-2n,2008,DYF,0.41369863,,,,0.021527778,,,,0.08,,,,0,,,
PC08-12-3,2008,DYF,,0.438356164,0.471232877,,,0.027083333,0.011111111,,,0.08,0.08,,,0,0,
PC08-12-3n,2008,DYF,0.41369863,,,,0.021527778,,,,0.08,,,,0,,,
PC08-12-4,2008,DYF,,0.438356164,0.471232877,,,0.027083333,0.011111111,,,0.08,0.08,,,0,0,
PC08-12-4n,2008,DYF,0.41369863,,,,0.021527778,,,,0.08,,,,0,,,
PC08-12-5,2008,DYF,,0.438356164,0.471232877,,,0.027083333,0.011111111,,,0.08,0.08,,,0,0,
PC08-12-5n,2008,DYF,0.41369863,,,,0.021527778,,,,0.08,,,,0,,,
PC08-12-6,2008,DYF,,0.438356164,0.471232877,,,0.027083333,0.011111111,,,0.08,0.08,,,0,0,
PC08-12-6n,2008,DYF,0.41369863,,,,0.021527778,,,,0.08,,,,0,,,
PC08-12-7,2008,DMF,,0.438356164,0.471232877,,,0.027083333,0.011111111,,,0.08,0.08,,,0,0,
PC08-12-7n,2008,DYF,0.41369863,,,,0.021527778,,,,0.08,,,,0,,,
PC08-12-8,2008,DYF,,0.438356164,0.471232877,,,0.027083333,0.011111111,,,0.08,0.08,,,0,0,
PC08-12-8n,2008,DYF,0.41369863,,,,0.021527778,,,,0.08,,,,0,,,
PC08-12-9,2008,DYF,,0.438356164,0.471232877,,,0.027083333,0.011111111,,,0.08,0.08,,,0,0,
PC08-12-9n,2008,DYF,0.41369863,,,,0.021527778,,,,0.08,,,,0,,,
PC08-13-1,2008,DYF,0.408219178,0.42739726,0.490410959,,0.020138889,0.01875,0.014583333,,0.08,0.08,0.08,,0,0,0,
PC08-13-10,2008,DYF,0.408219178,0.42739726,0.490410959,,0.020138889,0.01875,0.014583333,,0.08,0.08,0.08,,0,0,0,
PC08-13-11,2008,DYF,0.408219178,0.42739726,0.490410959,,0.020138889,0.01875,0.014583333,,0.08,0.08,0.08,,0,0,0,
PC08-13-12,2008,DYF,0.408219178,0.42739726,0.490410959,,0.020138889,0.01875,0.014583333,,0.08,0.08,0.08,,0,0,0,
PC08-13-13,2008,DYF,0.408219178,0.42739726,0.490410959,,0.020138889,0.01875,0.014583333,,0.08,0.08,0.08,,0,0,0,
PC08-13-14,2008,DYF,0.408219178,0.42739726,0.490410959,,0.020138889,0.01875,0.014583333,,0.08,0.08,0.08,,0,0,0,
PC08-13-15,2008,DYF,0.408219178,0.42739726,0.490410959,,0.020138889,0.01875,0.014583333,,0.08,0.08,0.08,,0,0,0,
PC08-13-16,2008,DYF,0.408219178,0.42739726,0.490410959,,0.020138889,0.01875,0.014583333,,0.08,0.08,0.08,,0,0,0,
PC08-13-17,2008,DYF,0.408219178,0.42739726,0.490410959,,0.020138889,0.01875,0.014583333,,0.08,0.08,0.08,,0,0,0,
PC08-13-18,2008,DMF,0.408219178,0.42739726,0.490410959,,0.020138889,0.01875,0.014583333,,0.08,0.08,0.08,,0,0,0,
PC08-13-2,2008,DYF,0.408219178,0.42739726,0.490410959,,0.020138889,0.01875,0.014583333,,0.08,0.08,0.08,,0,0,0,
PC08-13-3,2008,DMF,0.408219178,0.42739726,0.490410959,,0.020138889,0.01875,0.014583333,,0.08,0.08,0.08,,0,0,0,
PC08-13-4,2008,DMF,0.408219178,0.42739726,0.490410959,,0.020138889,0.01875,0.014583333,,0.08,0.08,0.08,,0,0,0,
PC08-13-5,2008,CUL,0.408219178,0.42739726,0.490410959,,0.020138889,0.01875,0.014583333,,0.08,0.08,0.08,,0,0,0,
PC08-13-6,2008,DMF,0.408219178,0.42739726,0.490410959,,0.020138889,0.01875,0.014583333,,0.08,0.08,0.08,,0,0,0,
PC08-13-7,2008,DYF,0.408219178,0.42739726,0.490410959,,0.020138889,0.01875,0.014583333,,0.08,0.08,0.08,,0,0,0,
PC08-13-8,2008,DSH,0.408219178,0.42739726,0.490410959,,0.020138889,0.01875,0.014583333,,0.08,0.08,0.08,,0,0,0,
PC08-13-9,2008,DYF,0.408219178,0.42739726,0.490410959,,0.020138889,0.01875,0.014583333,,0.08,0.08,0.08,,0,0,0,
PC08-A-1,2008,CMF,,0.438356164,0.471232877,,,0.01875,0.017361111,,,0.08,0.08,,,0,0,
PC08-A-10,2008,CMF,0.410958904,,,,0.003472222,,,,0.08,,,,0,,,
PC08-A-11,2008,CMF,0.410958904,,,,0.003472222,,,,0.08,,,,0,,,
PC08-A-12,2008,CMF,0.410958904,,,,0.003472222,,,,0.08,,,,0,,,
PC08-A-13,2008,CYF,,0.438356164,0.471232877,,,0.01875,0.017361111,,,0.08,0.08,,,0,0,
PC08-A-14,2008,WRI,,0.438356164,0.471232877,,,0.01875,0.017361111,,,0.08,0.08,,,0,0,
PC08-A-15,2008,CMF,,0.438356164,0.471232877,,,0.01875,0.017361111,,,0.08,0.08,,,0,0,
PC08-A-16,2008,CYF,,0.438356164,0.471232877,,,0.01875,0.017361111,,,0.08,0.08,,,0,0,
PC08-A-2,2008,CMF,,0.438356164,0.471232877,,,0.01875,0.017361111,,,0.08,0.08,,,0,0,
PC08-A-3,2008,CMF,,0.438356164,0.471232877,,,0.01875,0.017361111,,,0.08,0.08,,,0,0,
PC08-A-4,2008,CMF,,0.438356164,0.471232877,,,0.01875,0.017361111,,,0.08,0.08,,,0,0,
PC08-A-4n,2008,CYF,0.410958904,,,,0.003472222,,,,0.08,,,,0,,,
PC08-A-5,2008,CYF,,0.438356164,0.471232877,,,0.01875,0.017361111,,,0.08,0.08,,,0,0,
PC08-A-5n,2008,CMF,0.410958904,,,,0.003472222,,,,0.08,,,,0,,,
PC08-A-6,2008,CMF,,0.438356164,0.471232877,,,0.01875,0.017361111,,,0.08,0.08,,,0,0,
PC08-A-6n,2008,NVE,0.410958904,,,,0.003472222,,,,0.08,,,,0,,,
PC08-A-7,2008,CMF,,0.438356164,0.471232877,,,0.01875,0.017361111,,,0.08,0.08,,,0,0,
PC08-A-7n,2008,CMF,0.410958904,,,,0.003472222,,,,0.08,,,,0,,,
PC08-A-8,2008,RSH,0.410958904,,,,0.003472222,,,,0.08,,,,0,,,
PC08-A-9,2008,NVE,0.410958904,,,,0.003472222,,,,0.08,,,,0,,,
PC08-B-1,2008,CYF,0.408219178,,,,0.020138889,,,,0.08,,,,0,,,
PC08-B-10,2008,DMF,0.408219178,,,,0.020138889,,,,0.08,,,,0,,,
PC08-B-10n,2008,CYF,,,0.484931507,,,,0.027083333,,,,0.08,,,,0,
PC08-B-11,2008,DMF,0.408219178,,,,0.020138889,,,,0.08,,,,0,,,
PC08-B-11n,2008,CYF,,,0.484931507,,,,0.027083333,,,,0.08,,,,0,
PC08-B-12,2008,DMF,0.408219178,,,,0.020138889,,,,0.08,,,,0,,,
PC08-B-12n,2008,CYF,,,0.484931507,,,,0.027083333,,,,0.08,,,,0,
PC08-B-13,2008,CMF,0.408219178,,,,0.020138889,,,,0.08,,,,0,,,
PC08-B-13n,2008,CYF,,,0.484931507,,,,0.027083333,,,,0.08,,,,0,
PC08-B-14,2008,DSG,0.408219178,,,,0.020138889,,,,0.08,,,,0,,,
PC08-B-14n,2008,CYF,,,0.484931507,,,,0.027083333,,,,0.08,,,,0,
PC08-B-15,2008,CSH,0.408219178,,,,0.020138889,,,,0.08,,,,0,,,
PC08-B-15n,2008,CMF,,,0.484931507,,,,0.027083333,,,,0.08,,,,0,
PC08-B-16,2008,CSH,0.408219178,,,,0.020138889,,,,0.08,,,,0,,,
PC08-B-16n,2008,CSH,,,0.484931507,,,,0.027083333,,,,0.08,,,,0,
PC08-B-1n,2008,DYF,,,0.484931507,,,,0.027083333,,,,0.08,,,,0,
PC08-B-2,2008,CYF,0.408219178,,,,0.020138889,,,,0.08,,,,5,,,
PC08-B-2n,2008,CYF,,,0.484931507,,,,0.027083333,,,,0.08,,,,0,
PC08-B-3,2008,CYF,0.408219178,,,,0.020138889,,,,0.08,,,,0,,,
PC08-B-3n,2008,CYF,,,0.484931507,,,,0.027083333,,,,0.08,,,,0,
PC08-B-4,2008,CYF,0.408219178,,,,0.020138889,,,,0.08,,,,0,,,
PC08-B-4n,2008,CYF,,,0.484931507,,,,0.027083333,,,,0.08,,,,0,
PC08-B-5,2008,CYF,0.408219178,,,,0.020138889,,,,0.08,,,,0,,,
PC08-B-5n,2008,CYF,,,0.484931507,,,,0.027083333,,,,0.08,,,,0,
PC08-B-6,2008,CYF,0.408219178,,,,0.020138889,,,,0.08,,,,0,,,
PC08-B-6n,2008,CYF,,,0.484931507,,,,0.027083333,,,,0.08,,,,0,
PC08-B-7,2008,CYF,0.408219178,,,,0.020138889,,,,0.08,,,,0,,,
PC08-B-7n,2008,CYF,,,0.484931507,,,,0.027083333,,,,0.08,,,,0,
PC08-B-8,2008,DYF,0.408219178,,,,0.020138889,,,,0.08,,,,0,,,
PC08-B-8n,2008,DYF,,,0.484931507,,,,0.027083333,,,,0.08,,,,0,
PC08-B-9,2008,CYF,0.408219178,,,,0.020138889,,,,0.08,,,,0,,,
PC08-B-9n,2008,DYF,,,0.484931507,,,,0.027083333,,,,0.08,,,,0,
PC08-C-1,2008,DYF,0.416438356,,0.479452055,,0.0125,,0.013888889,,0.08,,0.08,,0,,0,
PC08-C-10,2008,DYF,0.416438356,,,,0.0125,,,,0.08,,,,0,,,
PC08-C-10n,2008,DYF,,,0.479452055,,,,0.013888889,,,,0.08,,,,0,
PC08-C-11,2008,CYF,0.416438356,,,,0.0125,,,,0.08,,,,0,,,
PC08-C-11n,2008,DYF,,,0.479452055,,,,0.013888889,,,,0.08,,,,0,
PC08-C-12,2008,DYF,0.416438356,,,,0.0125,,,,0.08,,,,0,,,
PC08-C-12n,2008,CYF,,,0.479452055,,,,0.013888889,,,,0.08,,,,0,
PC08-C-13,2008,CYF,0.416438356,,,,0.0125,,,,0.08,,,,0,,,
PC08-C-13n,2008,DYF,,,0.479452055,,,,0.013888889,,,,0.08,,,,0,
PC08-C-14,2008,DYF,0.416438356,,,,0.0125,,,,0.08,,,,0,,,
PC08-C-14n,2008,CYF,,,0.479452055,,,,0.013888889,,,,0.08,,,,0,
PC08-C-15,2008,CYF,0.416438356,,,,0.0125,,,,0.08,,,,0,,,
PC08-C-15n,2008,DYF,,,0.479452055,,,,0.013888889,,,,0.08,,,,0,
PC08-C-16,2008,CYF,0.416438356,,,,0.0125,,,,0.08,,,,0,,,
PC08-C-16n,2008,DYF,,,0.479452055,,,,0.013888889,,,,0.08,,,,0,
PC08-C-2,2008,DYF,0.416438356,,,,0.0125,,,,0.08,,,,0,,,
PC08-C-2n,2008,DYF,,,0.479452055,,,,0.013888889,,,,0.08,,,,0,
PC08-C-3,2008,DYF,0.416438356,,,,0.0125,,,,0.08,,,,0,,,
PC08-C-3n,2008,DYF,,,0.479452055,,,,0.013888889,,,,0.08,,,,0,
PC08-C-4,2008,DYF,0.416438356,,,,0.0125,,,,0.08,,,,0,,,
PC08-C-4n,2008,DYF,,,0.479452055,,,,0.013888889,,,,0.08,,,,0,
PC08-C-5,2008,DYF,0.416438356,,,,0.0125,,,,0.08,,,,0,,,
PC08-C-5n,2008,DYF,,,0.479452055,,,,0.013888889,,,,0.08,,,,0,
PC08-C-6,2008,DYF,0.416438356,,,,0.0125,,,,0.08,,,,0,,,
PC08-C-6n,2008,DYF,,,0.479452055,,,,0.013888889,,,,0.08,,,,0,
PC08-C-7,2008,DYF,0.416438356,,,,0.0125,,,,0.08,,,,0,,,
PC08-C-7n,2008,CYF,,,0.479452055,,,,0.013888889,,,,0.08,,,,0,
PC08-C-8,2008,DYF,0.416438356,,,,0.0125,,,,0.08,,,,0,,,
PC08-C-8n,2008,DYF,,,0.479452055,,,,0.013888889,,,,0.08,,,,0,
PC08-C-9,2008,DYF,0.416438356,,,,0.0125,,,,0.08,,,,0,,,
PC08-C-9n,2008,DYF,,,0.479452055,,,,0.013888889,,,,0.08,,,,0,
PC08-E-1,2008,DYF,,0.44109589,0.468493151,,,0.022916667,0.018055556,,,0.08,0.08,,,0,0,
PC08-E-10,2008,CMF,,0.44109589,0.468493151,,,0.022916667,0.018055556,,,0.08,0.08,,,0,0,
PC08-E-10n,2008,CYF,0.419178082,,,,0.013194444,,,,0.08,,,,0,,,
PC08-E-11,2008,CYF,,0.44109589,0.468493151,,,0.022916667,0.018055556,,,0.08,0.08,,,0,0,
PC08-E-12,2008,DYF,,0.44109589,0.468493151,,,0.022916667,0.018055556,,,0.08,0.08,,,0,0,
PC08-E-13,2008,RMF,,0.44109589,0.468493151,,,0.022916667,0.018055556,,,0.08,0.08,,,0,0,
PC08-E-18,2008,DYF,0.419178082,,,,0.013194444,,,,0.08,,,,0,,,
PC08-E-19,2008,DYF,0.419178082,,,,0.013194444,,,,0.08,,,,0,,,
PC08-E-1n,2008,DYF,0.419178082,,,,0.013194444,,,,0.08,,,,0,,,
PC08-E-2,2008,CMF,,0.44109589,0.468493151,,,0.022916667,0.018055556,,,0.08,0.08,,,0,0,
PC08-E-2n,2008,CMF,0.419178082,,,,0.013194444,,,,0.08,,,,0,,,
PC08-E-3,2008,CMF,,0.44109589,0.468493151,,,0.022916667,0.018055556,,,0.08,0.08,,,0,0,
PC08-E-3n,2008,CMF,0.419178082,,,,0.013194444,,,,0.08,,,,0,,,
PC08-E-4,2008,CMF,,0.44109589,0.468493151,,,0.022916667,0.018055556,,,0.08,0.08,,,0,0,
PC08-E-4n,2008,CYF,0.419178082,,,,0.013194444,,,,0.08,,,,0,,,
PC08-E-5,2008,CYF,,0.44109589,0.468493151,,,0.022916667,0.018055556,,,0.08,0.08,,,0,0,
PC08-E-5n,2008,CYF,0.419178082,,,,0.013194444,,,,0.08,,,,0,,,
PC08-E-6,2008,CMF,,0.44109589,0.468493151,,,0.022916667,0.018055556,,,0.08,0.08,,,0,0,
PC08-E-6n,2008,CYF,0.419178082,,,,0.013194444,,,,0.08,,,,0,,,
PC08-E-7,2008,CYF,,0.44109589,0.468493151,,,0.022916667,0.018055556,,,0.08,0.08,,,0,0,
PC08-E-7n,2008,CYF,0.419178082,,,,0.013194444,,,,0.08,,,,0,,,
PC08-E-8,2008,CYF,,0.44109589,0.468493151,,,0.022916667,0.018055556,,,0.08,0.08,,,0,0,
PC08-E-8n,2008,CMF,0.419178082,,,,0.013194444,,,,0.08,,,,0,,,
PC08-E-9,2008,CMF,,0.44109589,0.468493151,,,0.022916667,0.018055556,,,0.08,0.08,,,2,0,
PC08-E-9n,2008,CMF,0.419178082,,,,0.013194444,,,,0.08,,,,0,,,
PC08-F-1,2008,CMF,,0.44109589,0.468493151,,,0.022916667,0.017361111,,,0.08,0.08,,,0,0,
PC08-F-10,2008,DYF,,0.44109589,0.468493151,,,0.022916667,0.017361111,,,0.08,0.08,,,0,0,
PC08-F-10n,2008,CMF,0.421917808,,,,0.034722222,,,,0.08,,,,0,,,
PC08-F-11,2008,DYF,,0.44109589,0.468493151,,,0.022916667,0.017361111,,,0.08,0.08,,,0,0,
PC08-F-11n,2008,CMF,0.421917808,,,,0.034722222,,,,0.08,,,,0,,,
PC08-F-12,2008,DYF,,0.44109589,0.468493151,,,0.022916667,0.017361111,,,0.08,0.08,,,0,0,
PC08-F-12n,2008,CMF,0.421917808,,,,0.034722222,,,,0.08,,,,0,,,
PC08-F-13,2008,CYF,,0.44109589,0.468493151,,,0.022916667,0.017361111,,,0.08,0.08,,,0,0,
PC08-F-14,2008,CMF,,0.44109589,0.468493151,,,0.022916667,0.017361111,,,0.08,0.08,,,0,0,
PC08-F-1n,2008,CMF,0.421917808,,,,0.034722222,,,,0.08,,,,0,,,
PC08-F-2,2008,CMF,,0.44109589,0.468493151,,,0.022916667,0.017361111,,,0.08,0.08,,,0,0,
PC08-F-2n,2008,CMF,0.421917808,,,,0.034722222,,,,0.08,,,,0,,,
PC08-F-3,2008,CMF,,0.44109589,0.468493151,,,0.022916667,0.017361111,,,0.08,0.08,,,0,0,
PC08-F-3n,2008,CMF,0.421917808,,,,0.034722222,,,,0.08,,,,0,,,
PC08-F-4,2008,CMF,,0.44109589,0.468493151,,,0.022916667,0.017361111,,,0.08,0.08,,,0,0,
PC08-F-4n,2008,CYF,0.421917808,,,,0.034722222,,,,0.08,,,,0,,,
PC08-F-5,2008,CMF,,0.44109589,0.468493151,,,0.022916667,0.017361111,,,0.08,0.08,,,0,0,
PC08-F-5n,2008,CYF,0.421917808,,,,0.034722222,,,,0.08,,,,0,,,
PC08-F-6,2008,DMF,,0.44109589,0.468493151,,,0.022916667,0.017361111,,,0.08,0.08,,,0,0,
PC08-F-6n,2008,CYF,0.421917808,,,,0.034722222,,,,0.08,,,,0,,,
PC08-F-7,2008,CYF,,0.44109589,0.468493151,,,0.022916667,0.017361111,,,0.08,0.08,,,0,0,
PC08-F-7n,2008,DYF,0.421917808,,,,0.034722222,,,,0.08,,,,0,,,
PC08-F-8,2008,DYF,,0.44109589,0.468493151,,,0.022916667,0.017361111,,,0.08,0.08,,,0,0,
PC08-F-8n,2008,CYF,0.421917808,,,,0.034722222,,,,0.08,,,,0,,,
PC08-F-9,2008,CYF,,0.44109589,0.468493151,,,0.022916667,0.017361111,,,0.08,0.08,,,0,0,
PC08-F-9n,2008,DYF,0.421917808,,,,0.034722222,,,,0.08,,,,0,,,
PC08-G-1,2008,WSH,,,0.482191781,,,,0.009722222,,,,0.08,,,,0,
PC08-G-10,2008,WGR,,,0.482191781,,,,0.009722222,,,,0.08,,,,0,
PC08-G-10n,2008,FBT,0.4,0.435616438,,,0.01875,0.025694444,,,0.08,0.08,,,0,0,,
PC08-G-11,2008,WGR,0.4,,,,0.01875,,,,0.08,,,,0,,,
PC08-G-11n,2008,CYF,,0.435616438,0.482191781,,,0.025694444,0.009722222,,,0.08,0.08,,,0,0,
PC08-G-12,2008,DYF,0.4,,,,0.01875,,,,0.08,,,,0,,,
PC08-G-12n,2008,DYF,,0.435616438,0.482191781,,,0.025694444,0.009722222,,,0.08,0.08,,,0,0,
PC08-G-13,2008,DYF,0.4,,,,0.01875,,,,0.08,,,,0,,,
PC08-G-13n,2008,DYF,,0.435616438,0.482191781,,,0.025694444,0.009722222,,,0.08,0.08,,,0,0,
PC08-G-14,2008,DYF,,0.435616438,,,,0.025694444,,,,0.08,,,,0,,
PC08-G-14n,2008,DYF,,,0.482191781,,,,0.009722222,,,,0.08,,,,0,
PC08-G-15,2008,DYF,,0.435616438,,,,0.025694444,,,,0.08,,,,0,,
PC08-G-15n,2008,DYF,,,0.482191781,,,,0.009722222,,,,0.08,,,,2,
PC08-G-16,2008,DYF,,0.435616438,,,,0.025694444,,,,0.08,,,,0,,
PC08-G-16n,2008,WGR,,,0.482191781,,,,0.009722222,,,,0.08,,,,0,
PC08-G-1n,2008,CUL,0.4,0.435616438,,,0.01875,0.025694444,,,0.08,0.08,,,0,0,,
PC08-G-2,2008,DYF,0.4,,,,0.01875,,,,0.08,,,,0,,,
PC08-G-2n,2008,DYF,,0.435616438,0.482191781,,,0.025694444,0.009722222,,,0.08,0.08,,,0,1,
PC08-G-3,2008,DYF,0.4,,,,0.01875,,,,0.08,,,,0,,,
PC08-G-3n,2008,DYF,,0.435616438,0.482191781,,,0.025694444,0.009722222,,,0.08,0.08,,,0,0,
PC08-G-4,2008,DYF,0.4,,,,0.01875,,,,0.08,,,,0,,,
PC08-G-4n,2008,DYF,,0.435616438,0.482191781,,,0.025694444,0.009722222,,,0.08,0.08,,,0,0,
PC08-G-5,2008,DYF,0.4,,,,0.01875,,,,0.08,,,,0,,,
PC08-G-5n,2008,DYF,,0.435616438,0.482191781,,,0.025694444,0.009722222,,,0.08,0.08,,,0,0,
PC08-G-6,2008,DYF,0.4,,,,0.01875,,,,0.08,,,,0,,,
PC08-G-6n,2008,DYF,,0.435616438,0.482191781,,,0.025694444,0.009722222,,,0.08,0.08,,,0,0,
PC08-G-7,2008,DYF,0.4,0.435616438,0.482191781,,0.01875,0.025694444,0.009722222,,0.08,0.08,0.08,,0,0,0,
PC08-G-8,2008,FBT,0.4,,,,0.01875,,,,0.08,,,,0,,,
PC08-G-8n,2008,DYF,,0.435616438,0.482191781,,,0.025694444,0.009722222,,,0.08,0.08,,,0,0,
PC08-G-9,2008,WGR,0.4,,,,0.01875,,,,0.08,,,,0,,,
PC08-G-9n,2008,FBT,,0.435616438,0.482191781,,,0.025694444,0.009722222,,,0.08,0.08,,,0,1,
PC08-H-1,2008,DYF,0.402739726,0.443835616,0.473972603,,0.027083333,0.030555556,0.013888889,,0.08,0.08,0.08,,0,0,0,
PC08-H-10,2008,DYF,0.402739726,0.443835616,0.473972603,,0.027083333,0.030555556,0.013888889,,0.08,0.08,0.08,,0,0,0,
PC08-H-11,2008,DYF,0.402739726,0.443835616,0.473972603,,0.027083333,0.030555556,0.013888889,,0.08,0.08,0.08,,0,0,0,
PC08-H-12,2008,CMF,0.402739726,0.443835616,0.473972603,,0.027083333,0.030555556,0.013888889,,0.08,0.08,0.08,,0,0,0,
PC08-H-13,2008,CMF,0.402739726,0.443835616,0.473972603,,0.027083333,0.030555556,0.013888889,,0.08,0.08,0.08,,0,0,0,
PC08-H-14,2008,CMF,0.402739726,0.443835616,0.473972603,,0.027083333,0.030555556,0.013888889,,0.08,0.08,0.08,,0,0,0,
PC08-H-15,2008,CYF,0.402739726,0.443835616,0.473972603,,0.027083333,0.030555556,0.013888889,,0.08,0.08,0.08,,0,0,0,
PC08-H-2,2008,DYF,0.402739726,0.443835616,0.473972603,,0.027083333,0.030555556,0.013888889,,0.08,0.08,0.08,,0,0,0,
PC08-H-3,2008,DYF,0.402739726,0.443835616,0.473972603,,0.027083333,0.030555556,0.013888889,,0.08,0.08,0.08,,0,0,0,
PC08-H-4,2008,DYF,0.402739726,0.443835616,0.473972603,,0.027083333,0.030555556,0.013888889,,0.08,0.08,0.08,,0,0,0,
PC08-H-5,2008,DYF,0.402739726,0.443835616,0.473972603,,0.027083333,0.030555556,0.013888889,,0.08,0.08,0.08,,0,0,0,
PC08-H-6,2008,DYF,0.402739726,0.443835616,0.473972603,,0.027083333,0.030555556,0.013888889,,0.08,0.08,0.08,,0,0,0,
PC08-H-7,2008,DYF,0.402739726,0.443835616,0.473972603,,0.027083333,0.030555556,0.013888889,,0.08,0.08,0.08,,0,0,0,
PC08-H-8,2008,CMF,0.402739726,0.443835616,0.473972603,,0.027083333,0.030555556,0.013888889,,0.08,0.08,0.08,,0,0,0,
PC08-H-9,2008,DYF,0.402739726,0.443835616,0.473972603,,0.027083333,0.030555556,0.013888889,,0.08,0.08,0.08,,0,0,0,
PC08-J-1,2008,DYF,0.4,0.435616438,0.482191781,,0.033333333,0.053472222,0.023611111,,0.08,0.08,0.08,,0,0,0,
PC08-J-10,2008,DYF,0.4,0.435616438,0.482191781,,0.033333333,0.053472222,0.023611111,,0.08,0.08,0.08,,0,0,0,
PC08-J-11,2008,DYF,0.4,0.435616438,0.482191781,,0.033333333,0.053472222,0.023611111,,0.08,0.08,0.08,,0,0,0,
PC08-J-12,2008,DYF,0.4,0.435616438,0.482191781,,0.033333333,0.053472222,0.023611111,,0.08,0.08,0.08,,0,0,0,
PC08-J-13,2008,DYF,0.4,0.435616438,0.482191781,,0.033333333,0.053472222,0.023611111,,0.08,0.08,0.08,,0,0,0,
PC08-J-14,2008,DYF,0.4,0.435616438,0.482191781,,0.033333333,0.053472222,0.023611111,,0.08,0.08,0.08,,0,0,0,
PC08-J-15,2008,DYF,0.4,0.435616438,0.482191781,,0.033333333,0.053472222,0.023611111,,0.08,0.08,0.08,,0,0,0,
PC08-J-2,2008,DSH,0.4,0.435616438,0.482191781,,0.033333333,0.053472222,0.023611111,,0.08,0.08,0.08,,0,0,0,
PC08-J-3,2008,DYF,0.4,0.435616438,0.482191781,,0.033333333,0.053472222,0.023611111,,0.08,0.08,0.08,,0,0,0,
PC08-J-4,2008,DYF,0.4,0.435616438,0.482191781,,0.033333333,0.053472222,0.023611111,,0.08,0.08,0.08,,0,0,0,
PC08-J-5,2008,DYF,0.4,0.435616438,0.482191781,,0.033333333,0.053472222,0.023611111,,0.08,0.08,0.08,,0,1,0,
PC08-J-6,2008,DYF,0.4,0.435616438,0.482191781,,0.033333333,0.053472222,0.023611111,,0.08,0.08,0.08,,0,0,0,
PC08-J-7,2008,DYF,0.4,0.435616438,0.482191781,,0.033333333,0.053472222,0.023611111,,0.08,0.08,0.08,,0,0,0,
PC08-J-8,2008,DYF,0.4,0.435616438,0.482191781,,0.033333333,0.053472222,0.023611111,,0.08,0.08,0.08,,0,0,0,
PC08-J-9,2008,DYF,0.4,,0.482191781,,0.033333333,,0.023611111,,0.08,,0.08,,0,,0,
PC08-K-1,2008,CYF,0.402739726,0.443835616,0.473972603,,0.026388889,0.023611111,0.017361111,,0.08,0.08,0.08,,0,0,0,
PC08-K-13,2008,CMF,0.402739726,,0.473972603,,0.026388889,,0.017361111,,0.08,,0.08,,0,,0,
PC08-K-14,2008,CMF,0.402739726,,0.473972603,,0.026388889,,0.017361111,,0.08,,0.08,,0,,0,
PC08-K-2,2008,CYF,0.402739726,0.443835616,0.473972603,,0.026388889,0.023611111,0.017361111,,0.08,0.08,0.08,,0,0,0,
PC08-K-3,2008,DYF,0.402739726,0.443835616,0.473972603,,0.026388889,0.023611111,0.017361111,,0.08,0.08,0.08,,0,0,0,
PC08-K-4,2008,DYF,0.402739726,0.443835616,0.473972603,,0.026388889,0.023611111,0.017361111,,0.08,0.08,0.08,,0,0,0,
PC08-K-5,2008,DYF,0.402739726,0.443835616,0.473972603,,0.026388889,0.023611111,0.017361111,,0.08,0.08,0.08,,0,0,0,
PC08-K-6,2008,DYF,0.402739726,0.443835616,0.473972603,,0.026388889,0.023611111,0.017361111,,0.08,0.08,0.08,,0,0,0,
PC08-K-7,2008,DYF,0.402739726,0.443835616,0.473972603,,0.026388889,0.023611111,0.017361111,,0.08,0.08,0.08,,0,0,0,
PC08-K-8,2008,DYF,0.402739726,0.443835616,0.473972603,,0.026388889,0.023611111,0.017361111,,0.08,0.08,0.08,,0,0,0,
