StationID,BHC20_100,area.x,BHC20_250,area.y,BHC33_100,area.x.x,BHC33_250,area.y.y
HW01-10,CUL,30826.49145,CUL,135527.4818,CUL,30826.49145,CUL,135527.4818
HW01-2,CUL,21315.46622,CUL,142364.6456,CUL,21315.46622,CUL,142364.6456
HW01-3,CUL,14922.42014,DYF,85026.08532,CUL,14922.42014,DYF-At,85026.08532
HW01-4,DYF,19512.43865,DYF,113566.6545,DYF-At,19512.43865,DYF-At,113566.6545
HW01-5,CUL,18098.53278,CUL,100443.8235,CUL,18098.53278,CUL,100443.8235
HW01-6,DYF,26474.70327,DYF,148224.9479,DYF-At,26474.70327,DYF-At,148224.9479
HW01-7,DYF,16670.08612,DYF,77962.72868,DYF-At,16670.08612,DYF-At,77962.72868
HW01-8,DSG,12700.02977,DSG,51505.97819,DSG,12700.02977,DSG,51505.97819
HW01-9,DSG,20243.95465,DSG,80971.96862,DSG,20243.95465,DSG,80971.96862
HW02-1,CUL,31415.48916,CUL,196348.8887,CUL,31415.48916,CUL,196348.8887
HW02-2,CUL,29112.66093,CUL,147121.1949,CUL,29112.66093,CUL,147121.1949
HW02-3,DSH,11986.83423,DSH,91806.59632,DSH-At,11986.83423,DSH-At,91806.59632
HW02-4,DSH,13117.48756,DSH,90515.17323,DSH-At,13117.48756,DSH-At,90515.17323
HW02-5,CUL,31415.92654,CUL,132465.6048,CUL,31415.92654,CUL,132465.6048
HW02-6,CUL,18476.32027,CUL,153156.6706,CUL,18476.32027,CUL,153156.6706
TR01n-1,CUL,31415.92654,CUL,194848.7243,CUL,31415.92654,CUL,194848.7243
TR01n-2,CUL,31415.92654,CUL,196349.5408,CUL,31415.92654,CUL,196349.5408
TR01n-3,CUL,31415.92654,CUL,196349.5408,CUL,31415.92654,CUL,196349.5408
TR01n-4,CUL,31415.92654,CUL,196349.5408,CUL,31415.92654,CUL,196349.5408
TR01s-1,DSH,10636.49772,DYF,55970.8638,DSH-At,10636.49772,DMF-Ac,55893.29124
TR01s-2,DSH,15357.33659,DSH,69483.44427,DSH-At,15357.33659,DSH-At,69483.44427
TR01s-3,CUL,13282.96776,CUL,79640.94923,CUL,13282.96776,CUL,79640.94923
TR01s-4,DMF,27243.07565,DMF,119422.4505,DMF-Ac,27243.07565,DMF-Ac,119422.4505
TR01s-5,CUL,16822.19277,CUL,121219.8286,CUL,16822.19277,CUL,121219.8286
TR01s-6,CUL,16659.57012,CUL,104248.6209,CUL,16659.57012,CUL,104248.6209
TR01s-7,DYF,15921.49536,DYF,83387.53059,DYF-At,15921.49536,DYF-At,83387.53059
TR01s-8,DSH,10716.7293,CUL,108597.3494,DSH-At,10716.7293,CUL,108597.3494
TR01s-9,DYF,21567.85863,DYF,104763.0666,DYF-At,21567.85863,DYF-At,104763.0666
PC06-A-04A,CMF,31415.4628,CMF,163845.6428,CMF-Sw,31415.4628,CMF-Sw,163845.6428
PC06-A-05A,CMF,31415.54506,CMF,151807.7147,CMF-Sw,31415.54506,CMF-Sw,151807.7147
PC06-A-1,CMF,27174.86314,WAT,63806.81613,CMF-Sw,27174.86314,WAT,63806.81613
PC06-A-10,CMF,26705.14295,CMF,79998.42443,CMF-Sw,26705.14295,CMF-Sw,79998.42443
PC06-A-11,CMF,26727.00255,CMF,89753.47248,CMF-Sw,26727.00255,CMF-Sw,89753.47248
PC06-A-12,CMF,23104.10956,CMF,94830.60877,CMF-Sw,23104.10956,CMF-Sw,94830.60877
PC06-A-13,DMF,27706.28036,CMF,77491.97586,DMF-At,27706.28036,CMF-Sw,77491.97586
PC06-A-14,WRI,31415.64951,WRI,72146.70362,WRI,31415.64951,WRI,72146.70362
PC06-A-15,CMF,31415.715510000002,CMF,115916.3534,CMF-Sw,31415.715510000002,CMF-Sw,115916.3534
PC06-A-16,CYF,16045.47585,WAT,72344.99188,CYF-Pl,16045.47585,WAT,72344.99188
PC06-A-2,CMF,17573.56378,CMF,89041.22175,CMF-Sw,17573.56378,CMF-Sw,89041.22175
PC06-A-2n,CMF,31383.60337,CMF,110612.1812,CMF-Sw,31383.60337,CMF-Sw,110612.1812
PC06-A-3,CMF,21747.02031,CMF,113495.6419,CMF-Sw,21747.02031,CMF-Sw,113495.6419
PC06-A-4,CMF,31233.04837,CMF,143944.9309,CMF-Sw,31233.04837,CMF-Sw,143944.9309
PC06-A-5,CMF,31415.49774,CMF,178105.9461,CMF-Sw,31415.49774,CMF-Sw,178105.9461
PC06-A-6,CMF,31415.56917,CMF,172619.1199,CMF-Sw,31415.56917,CMF-Sw,172619.1199
PC06-A-7,CMF,31410.16286,CMF,156790.8461,CMF-Sw,31410.16286,CMF-Sw,156790.8461
PC06-A-8,WRI,11944.64597,NVE,70913.89003,WRI,11944.64597,NVE,70913.89003
PC06-A-9,CMF,20456.21876,CMF,55095.59383,CMF-Sw,20456.21876,CMF-Sw,55095.59383
PC06-B-1,DYF,22635.36465,DYF,91928.2422,DYF-At,22635.36465,DYF-At,91928.2422
PC06-B-10,CYF,31415.58694,CYF,179073.5739,CYF-Sw,31415.58694,CYF-Sw,179073.5739
PC06-B-11,CYF,31415.62124,CYF,187973.6351,CYF-Sw,31415.62124,CYF-Sw,187973.6351
PC06-B-12,CYF,31415.92654,CYF,169382.9336,CYF-Sw,31415.92654,CYF-Sw,169382.9336
PC06-B-13,CYF,31415.77672,CYF,173882.0001,CYF-Sw,31415.77672,CYF-Sw,173882.0001
PC06-B-14,CYF,29592.22287,CYF,130042.4262,CYF-Sw,29592.22287,CYF-Sw,130042.4262
PC06-B-15,CMF,27441.8041,CMF,66046.76812,CMF-Sw,27441.8041,CMF-Sw,66046.76812
PC06-B-16,CSH,18323.59495,CMF,87268.92097,CSH-Sw,18323.59495,CMF-Sw,87268.92097
PC06-B-17,CMF,21393.89497,CMF,90917.46078,CMF-Sw,21393.89497,CMF-Sw,90917.46078
PC06-B-18,DSH,23243.22665,DSH,103018.855,DSH-At,23243.22665,DSH-At,103018.855
PC06-B-1n,DYF,31415.45001,DYF,136151.4649,DYF-At,31415.45001,DYF-At,136151.4649
PC06-B-2,CYF,30807.01919,CYF,137461.6769,CYF-Sw,30807.01919,CYF-Sw,134653.9212
PC06-B-3,CYF,31415.80682,CYF,166915.012,CYF-Sw,31415.80682,CYF-Sw,166915.012
PC06-B-4,CYF,31415.60442,CYF,158672.7791,CYF-Sw,31415.60442,CYF-Sw,158672.7791
PC06-B-5,CYF,31415.43081,CYF,182336.7051,CYF-Sw,31415.43081,CYF-Sw,182336.7051
PC06-B-6,CYF,24091.75601,CYF,121223.4881,CYF-Sw,24091.75601,CYF-Sw,121223.4881
PC06-B-7,CYF,27911.48143,CYF,123155.4457,CYF-Sw,27911.48143,CYF-Sw,123155.4457
PC06-B-8,DYF,31415.78677,DYF,154089.6509,DYF-At,28484.25129,DYF-At,94281.33283
PC06-B-9,DYF,23392.643,CYF,105258.2583,DYF-Ac,23392.643,CYF-Sw,105258.2583
PC06-C-1,CYF,21248.42679,NVE,99939.58448,CYF-Sw,21248.42679,NVE,99939.58448
PC06-C-10,DYF,31415.69955,DYF,196348.5686,DYF-At,31415.69955,DYF-At,196348.5686
PC06-C-10n,DYF,31415.5127,DYF,196348.4834,DYF-At,31415.5127,DYF-At,196348.4834
PC06-C-11,DYF,30300.43054,DYF,159963.4997,DYF-At,30300.43054,DYF-At,159963.4997
PC06-C-11n,DYF,31415.78449,DYF,196348.348,DYF-At,31415.78449,DYF-At,196348.348
PC06-C-12,CYF,25851.23586,DYF,110828.9405,CYF-Sw,25851.23586,DYF-At,103564.3479
PC06-C-12n,DYF,31415.65023,DYF,178050.0323,DYF-At,31415.65023,DYF-At,177899.3073
PC06-C-13,DYF,27214.03776,DYF,130439.6056,DYF-Ep,25653.71207,DYF-At,68532.64668
PC06-C-13n,DYF,27379.45504,DYF,130508.572,DYF-Ep,22430.09555,DYF-At,70488.26487
PC06-C-14,CYF,29335.43647,DYF,120149.9965,CYF-Sw,29335.43647,DYF-At,79874.5063
PC06-C-15,DYF,27194.89885,DYF,140883.336,DYF-Ac,23131.25138,DYF-At,93824.3438
PC06-C-15n,DYF,31186.06967,DYF,174155.8138,DYF-At,20305.06266,DYF-At,131274.7039
PC06-C-16,DYF,31415.43253,DYF,159349.807,DYF-At,29711.18075,DYF-At,97261.48096
PC06-C-1n,CYF,12530.47736,DYF,91572.75877,CYF-Sw,12530.47736,DYF-At,73523.8051
PC06-C-2,DYF,28119.58722,DYF,109440.4498,DYF-At,28119.58722,DYF-At,85341.67962
PC06-C-3,DYF,30662.08838,DYF,109211.9716,DYF-Ac,30662.08838,DYF-Ac,87903.15484
PC06-C-4,DYF,27634.62428,DYF,131598.5716,DYF-At,20223.89573,DYF-At,67905.67035
PC06-C-4n,DYF,31415.47004,DYF,191977.8091,DYF-At,19696.72006,DYF-At,125299.1985
PC06-C-5,DYF,24925.74373,DYF,123294.4643,DYF-Ac,19238.58346,DYF-At,71116.00951
PC06-C-5n,DYF,31415.58894,DYF,175612.4244,DYF-At,31415.58894,DYF-At,147268.5265
PC06-C-6,DYF,31415.4658,DYF,193199.5267,DYF-At,31415.4658,DYF-At,153441.7224
PC06-C-6n,DYF,25236.82754,DYF,124266.1948,DYF-Ac,19463.98992,DYF-At,71507.19286
PC06-C-7,DYF,31415.65938,DYF,196348.6614,DYF-At,31415.65938,DYF-At,196348.6614
PC06-C-7n,DYF,31415.61791,DYF,196348.3902,DYF-At,31415.61791,DYF-At,183562.8601
PC06-C-8,DYF,31415.54132,DYF,196348.5459,DYF-At,31415.54132,DYF-At,196348.5459
PC06-C-9,DYF,31415.46626,DYF,196348.7437,DYF-At,31415.46626,DYF-At,196348.7437
PC06-C-9n,DYF,31415.55382,DYF,196348.3865,DYF-At,31415.55382,DYF-At,196348.3865
PC06-D-1,DYF,21285.78693,DYF,93206.87486,DYF-Ep,17100.27864,DYF-At,66285.77165
PC06-D-10,CYF,25486.86637,DYF,85208.57375,CYF-Sw,25486.86637,DYF-At,85208.57375
PC06-D-11,DYF,29530.69471,DYF,123832.6656,DYF-At,29530.69471,DYF-At,123832.6656
PC06-D-12,DYF,24949.88894,DYF,158255.9951,DYF-At,24949.88894,DYF-At,147314.3618
PC06-D-13,DYF,31415.57974,DYF,189584.7695,DYF-Ep,15778.28783,DYF-At,102195.7536
PC06-D-13n,DYF,31415.56634,DYF,189222.7315,DYF-Ep,18048.7567,DYF-At,100462.0376
PC06-D-14,DYF,31415.62781,DYF,191918.995,DYF-Ep,23501.60717,DYF-At,123951.0717
PC06-D-15,DYF,31415.48117,DYF,186431.641,DYF-At,31415.48117,DYF-At,186246.2217
PC06-D-15n,DYF,31415.60804,DYF,176695.2297,DYF-At,31415.60804,DYF-At,174698.6282
PC06-D-16,DYF,26527.19408,DYF,143337.5088,DYF-At,18834.14038,DYF-At,111581.2517
PC06-D-16n,DYF,31415.48431,DYF,170641.5041,DYF-At,31415.48431,DYF-At,140875.1216
PC06-D-2,DYF,31415.51983,DYF,151571.6779,DYF-At,29677.96486,DYF-At,133551.4849
PC06-D-2n,DYF,31415.49257,DYF,154115.2573,DYF-At,28218.74256,DYF-At,126619.2213
PC06-D-3,DYF,31415.60895,DYF,189335.5245,DYF-At,31415.60895,DYF-At,189335.5245
PC06-D-3n,DYF,31415.57385,DYF,185276.0517,DYF-At,31415.57385,DYF-At,183503.6145
PC06-D-4,DYF,31415.68342,DYF,180528.5753,DYF-At,31415.68342,DYF-At,180528.5753
PC06-D-4n,DYF,31415.58442,DYF,190750.5789,DYF-At,31415.58442,DYF-At,190750.5789
PC06-D-5,DYF,23039.5119,DYF,157701.4381,DYF-At,23039.5119,DYF-At,157701.4381
PC06-D-6,CYF,17101.31114,DYF,111781.0841,CYF-Sw,17101.31114,DYF-At,111781.0841
PC06-D-6n,DYF,23084.76479,DYF,96764.99801,DYF-At,23084.76479,DYF-At,96764.99801
PC06-D-7,CYF,25237.10615,CYF,139832.7293,CYF-Sw,25237.10615,CYF-Sw,139832.7293
PC06-D-8,CYF,31415.59982,CYF,154470.8812,CYF-Sw,31415.59982,CYF-Sw,154470.8812
PC06-D-9,CMF,24637.8453,CYF,101523.0791,CMF-Sw,24637.8453,CYF-Sw,101523.0791
PC06-D-9n,CMF,23555.65657,CMF,101481.4395,CMF-Sw,23555.65657,CMF-Sw,101481.4395
PC06-E-1,CMF,31415.5886,CMF,141538.7376,CMF-Sw,31415.5886,CMF-Sw,141538.7376
PC06-E-10,RSH,16810.78599,RMF,57775.75715,RSH-Ac,16810.78599,RMF-Ac,57775.75715
PC06-E-10n,CMF,31415.72172,CMF,152719.156,CMF-Sw,31415.72172,CMF-Sw,152719.156
PC06-E-11,CYF,25414.03533,CYF,93564.85293,CYF-Sw,25414.03533,CYF-Sw,93564.85293
PC06-E-12,DYF,30918.30336,DYF,133811.4768,DYF-At,30918.30336,DYF-At,133811.4768
PC06-E-13,RMF,10253.92433,RMF,75378.76505,RMF-Ac,10253.92433,RMF-Ac,75378.76505
PC06-E-14,RMF,29073.76809,RMF,118497.4057,RMF-Ac,29073.76809,RMF-Ac,118497.4057
PC06-E-15,RMF,21666.08472,RMF,110925.4992,RMF-Ac,21666.08472,RMF-Ac,110925.4992
PC06-E-2,CMF,28771.89775,CMF,149936.1253,CMF-Sw,28771.89775,CMF-Sw,149936.1253
PC06-E-3,CYF,16967.3836,CMF,110606.6998,CYF-Sw,16967.3836,CMF-Sw,110606.6998
PC06-E-4,CYF,20528.16511,CMF,102288.1658,CYF-Sw,20528.16511,CMF-Sw,102288.1658
PC06-E-4n,CMF,28108.29073,CMF,128332.676,CMF-Sw,28108.29073,CMF-Sw,128332.676
PC06-E-5,CYF,27682.46008,CYF,126989.6407,CYF-Sw,27682.46008,CYF-Sw,126989.6407
PC06-E-6,CMF,31415.47023,CMF,111188.5027,CMF-Sw,31415.47023,CMF-Sw,111188.5027
PC06-E-7,CYF,21155.7447,CYF,124279.3341,CYF-Sw,21155.7447,CYF-Sw,124279.3341
PC06-E-8,CYF,29964.7199,CYF,131651.3588,CYF-Sw,29964.7199,CYF-Sw,131651.3588
PC06-E-9,CYF,28723.30749,CYF,110625.1884,CYF-Sw,28723.30749,CYF-Sw,110625.1884
PC06-E-9n,CMF,31415.62581,CMF,170250.9098,CMF-Sw,31415.62581,CMF-Sw,170250.9098
PC06-F-1,CMF,18550.76067,CMF,99986.74072,CMF-Sw,18550.76067,CMF-Sw,99986.74072
PC06-F-10,CYF,31415.69736,CYF,159457.4787,CYF-Sw,31415.69736,CYF-Sw,159457.4787
PC06-F-11,DYF,23740.88214,CMF,92059.44729,DYF-Ep,18801.90219,CMF-Sw,92059.44729
PC06-F-12,DYF,19066.69009,CMF,155995.8879,DYF-Ep,19066.69009,CMF-Sw,155995.8879
PC06-F-13,CMF,29689.16917,CMF,144393.0669,CMF-Sw,29689.16917,CMF-Sw,144393.0669
PC06-F-14,CMF,25432.24441,CMF,126049.3971,CMF-Sw,25432.24441,CMF-Sw,126049.3971
PC06-F-15,DYF,26414.94225,DYF,84589.12053,DYF-At,26414.94225,CYF-Sw,84419.43187
PC06-F-2,CMF,25537.54573,CMF,113700.277,CMF-Sw,25537.54573,CMF-Sw,113700.277
PC06-F-3,CMF,30808.6353,CMF,108192.3393,CMF-Sw,30808.6353,CMF-Sw,108192.3393
PC06-F-4,CMF,23877.34253,CMF,96317.69772,CMF-Sw,23877.34253,CMF-Sw,96317.69772
PC06-F-5,CMF,28029.30519,CMF,110078.6943,CMF-Sw,28029.30519,CMF-Sw,110078.6943
PC06-F-6,CMF,31415.69877,CMF,142742.3671,CMF-Sw,31415.69877,CMF-Sw,142742.3671
PC06-F-7,CYF,21862.69518,CYF,118207.5177,CYF-Sw,21862.69518,CYF-Sw,118207.5177
PC06-F-8,CYF,31415.54612,CYF,195763.1666,CYF-Sw,31415.54612,CYF-Sw,195763.1666
PC06-F-9,CYF,31415.46425,CYF,179165.9341,CYF-Sw,31415.46425,CYF-Sw,179165.9341
PC06-G-1,WGR,14534.49503,DYF,92200.98517,WGR,14534.49503,DYF-At,92200.98517
PC06-G-10,FBT,31415.51541,FBT,100081.0227,FBT-Sb,31415.51541,FBT-Sb,100081.0227
PC06-G-10n,FBT,18457.68051,WGR,70693.56741,FBT-Sb,18457.68051,WGR,70693.56741
PC06-G-11,CYF,16413.76918,FBT,52360.96725,CYF-Sw,16413.76918,FBT-Sb,52360.96725
PC06-G-12,DYF,22494.41423,DYF,75682.16627,DYF-At,22494.41423,DYF-At,75682.16627
PC06-G-13,DYF,20961.8318,DYF,116306.3216,DYF-At,20961.8318,DYF-At,116306.3216
PC06-G-14,DYF,26979.64346,DYF,138783.303,DYF-At,26979.64346,DYF-At,138783.303
PC06-G-15,DYF,24327.23128,DYF,149563.7892,DYF-At,24327.23128,DYF-At,149563.7892
PC06-G-16,DYF,23927.17686,DYF,165447.5272,DYF-At,23927.17686,DYF-At,165447.5272
PC06-G-16n,DYF,30407.18706,DYF,147477.088,DYF-At,30407.18706,DYF-At,147477.088
PC06-G-2,DYF,24885.79849,DYF,93701.07217,DYF-At,24885.79849,DYF-At,93701.07217
PC06-G-2n,DYF,15024.71296,DYF,82018.80095,DYF-At,15024.71296,DYF-At,82018.80095
PC06-G-3,DYF,30388.65635,DYF,120193.6872,DYF-At,30388.65635,DYF-At,120193.6872
PC06-G-4,DYF,30412.95656,DYF,118802.9624,DYF-At,30412.95656,DYF-At,118802.9624
PC06-G-5,DYF,26826.19548,DYF,100636.2221,DYF-At,26826.19548,DYF-At,100636.2221
PC06-G-6,DYF,23266.99423,DYF,87757.80017,DYF-At,23266.99423,DYF-At,87757.80017
PC06-G-7,CUL,21692.12743,CUL,97103.81648,CUL,21692.12743,CUL,97103.81648
PC06-G-8,DYF,31415.59988,DYF,105764.6628,DYF-At,31415.59988,DYF-At,105764.6628
PC06-G-9,FBT,16746.40919,FBT,106913.5984,FBT-Sb,16746.40919,FBT-Sb,106913.5984
PC06-H-1,DYF,18508.77107,DYF,83029.23649,DYF-Ep,11674.20107,DYF-At,47616.75754
PC06-H-10,DYF,31415.52761,DYF,175979.0084,DYF-At,31415.52761,DYF-At,175979.0084
PC06-H-11,DYF,31415.5159,DYF,179707.1318,DYF-At,31415.5159,DYF-At,179707.1318
PC06-H-12,CMF,26668.44975,CMF,112148.4172,CMF-Pl,22078.85974,DYF-At,76885.86912
PC06-H-13,CMF,30996.09777,CMF,115847.0749,CMF-Sw,30080.48388,CMF-Sw,83207.09561
PC06-H-14,CMF,25352.99986,CMF,105930.8997,CMF-Sw,25352.99986,WAT,73238.21909
PC06-H-15,CYF,30703.84256,CYF,88154.83116,CYF-Sw,30703.84256,CYF-Sw,88154.83116
PC06-H-16,DYF,31415.66281,DYF,196348.4141,DYF-At,31415.66281,DYF-At,196348.4141
PC06-H-17,CMF,18678.01704,CMF,69159.81288,CYF-Sw,12737.63755,CYF-Sw,53388.74891
PC06-H-2,DYF,31400.26401,DYF,120337.5398,DYF-At,31400.26401,DYF-At,111358.0572
PC06-H-3,DYF,29300.85339,DYF,111155.2366,DYF-At,29300.85339,DYF-At,111138.5237
PC06-H-4,DYF,26164.17597,DYF,151862.1907,DYF-At,26164.17597,DYF-At,151862.1907
PC06-H-5,DYF,31415.62174,DYF,190627.7151,DYF-At,31415.62174,DYF-At,190627.7151
PC06-H-6,DYF,31415.62955,DYF,158654.0359,DYF-At,31415.62955,DYF-At,158654.0359
PC06-H-7,DYF,30762.79411,DYF,82942.95484,DYF-At,30762.79411,DYF-At,82942.95484
PC06-H-8,CMF,23495.58649,DYF,88027.47744,CMF-Sw,23495.58649,DYF-At,88027.47744
PC06-H-9,DYF,29959.61091,DYF,102032.9199,DYF-At,29959.61091,DYF-At,102032.9199
PC06-J-1,DYF,30903.55901,DYF,153436.2641,DYF-At,30903.55901,DYF-At,153436.2641
PC06-J-10,DYF,31415.51503,DYF,196348.5661,DYF-At,31415.51503,DYF-At,196348.5661
PC06-J-11,DYF,30972.5191,DYF,178302.6596,DYF-At,30972.5191,DYF-At,178302.6596
PC06-J-12,DYF,29516.01446,DYF,162904.5456,DYF-At,29516.01446,DYF-At,162904.5456
PC06-J-13,DYF,31415.66516,DYF,174963.33,DYF-At,31415.66516,DYF-At,174963.33
PC06-J-14,DYF,31415.54794,DYF,196316.9949,DYF-At,31415.54794,DYF-At,196316.9949
PC06-J-15,DYF,31415.5347,DYF,179724.237,DYF-At,31415.5347,DYF-At,179724.237
PC06-J-2,DYF,31415.68877,DYF,184067.3175,DYF-At,31415.68877,DYF-At,184067.3175
PC06-J-3,DYF,31415.58235,DYF,166126.4946,DYF-At,31415.58235,DYF-At,166126.4946
PC06-J-4,DYF,31415.6212,DYF,178198.4921,DYF-At,31415.6212,DYF-At,178198.4921
PC06-J-5,DYF,31415.46719,DYF,184969.2837,DYF-At,31415.46719,DYF-At,184969.2837
PC06-J-5n,DYF,31415.51199,DYF,177592.3105,DYF-At,31415.51199,DYF-At,177592.3105
PC06-J-6,DYF,28055.25066,DYF,134791.6994,DYF-At,28055.25066,DYF-At,134791.6994
PC06-J-6n,DYF,31415.66083,DYF,174279.2321,DYF-At,31415.66083,DYF-At,174279.2321
PC06-J-7,DYF,29133.18424,DYF,141412.9812,DYF-At,29133.18424,DYF-At,141412.9812
PC06-J-8,DYF,31415.76219,DYF,152161.8163,DYF-At,31415.76219,DYF-At,152161.8163
PC06-J-9,DYF,31415.55552,DYF,167184.6639,DYF-At,31415.55552,DYF-At,167184.6639
PC06-K-02b,CYF,29459.00874,CYF,125244.5544,CYF-Sw,29459.00874,CYF-Sw,125244.5544
PC06-K-03b,DYF,29101.97532,DYF,140794.5104,DYF-At,29101.97532,DYF-At,140794.5104
PC06-K-1,CYF,24005.40536,CYF,113690.0496,CYF-Sw,24005.40536,CYF-Sw,113690.0496
PC06-K-10,CYF,31415.64891,CYF,173284.7661,CYF-Sw,31415.64891,CYF-Sw,173284.7661
PC06-K-11,CMF,26578.68519,CMF,129120.4674,CMF-Sw,26578.68519,CMF-Sw,129120.4674
PC06-K-12,CMF,31415.92654,CMF,157569.4405,CMF-Sw,31415.92654,CMF-Sw,157569.4405
PC06-K-13,CMF,31415.6275,CMF,188426.3815,CMF-Sw,31415.6275,CMF-Sw,188426.3815
PC06-K-13b,CMF,31415.42996,CMF,196348.3744,CMF-Sw,31415.42996,CMF-Sw,196348.3744
PC06-K-14,CMF,25376.04625,CMF,113845.4964,CMF-Sw,25376.04625,CMF-Sw,113845.4964
PC06-K-15,CYF,27656.99164,CYF,116741.7218,CYF-Sw,27656.99164,CYF-Sw,116741.7218
PC06-K-16,CMF,30855.76044,CMF,169795.5149,CMF-Sw,30855.76044,CMF-Sw,169795.5149
PC06-K-2,CYF,26419.17045,CYF,133594.014,CYF-Sw,26419.17045,CYF-Sw,133594.014
PC06-K-3,DYF,31415.58783,DYF,164394.1023,DYF-At,31415.58783,DYF-At,164394.1023
PC06-K-4,DYF,31415.5304,DYF,147542.2663,DYF-At,31415.5304,DYF-At,147542.2663
PC06-K-4n,DYF,31415.46274,DYF,172263.6792,DYF-At,31415.46274,DYF-At,172263.6792
PC06-K-5,DYF,31383.52243,DYF,138501.5586,DYF-At,31383.52243,DYF-At,138501.5586
PC06-K-5n,DYF,31415.67135,DYF,151082.5109,DYF-At,31415.67135,DYF-At,151082.5109
PC06-K-6,DYF,26212.82438,DYF,107140.2889,DYF-At,26212.82438,DYF-At,107140.2889
PC06-K-7,DYF,23207.91877,DYF,94125.36933,DYF-At,23207.91877,DYF-At,94125.36933
PC06-K-8,DYF,28059.49018,DYF,95233.41222,DYF-At,28059.49018,DYF-At,95233.41222
PC06-K-9,CYF,31415.51764,CYF,192909.8054,CYF-Sw,31415.51764,CYF-Sw,192909.8054
PC06-L-1,RMF,15977.42937,CMF,72875.00483,RMF-Ac,15977.42937,CMF-Sw,72875.00483
PC06-L-10,DYF,31415.61336,DYF,138256.2375,DYF-At,31415.61336,DYF-At,114242.173
PC06-L-11,DYF,31415.4699,DYF,137673.1676,DYF-At,16588.55157,DYF-At,105464.8115
PC06-L-12,DYF,24666.74421,DYF,118530.5251,DYF-At,20160.40433,DYF-At,102343.234
PC06-L-13,CMF,15798.66293,DMF,93026.1807,CMF-Sw,15798.66293,DMF-At,93026.1807
PC06-L-14,CMF,31415.11438,CMF,151961.3353,CMF-Sw,31415.11438,CMF-Sw,151961.3353
PC06-L-2,CMF,31240.23535,CMF,142316.1228,CMF-Sw,31240.23535,CMF-Sw,142316.1228
PC06-L-3,CMF,31415.6557,CMF,156230.9486,CMF-Sw,31415.6557,CMF-Sw,156230.9486
PC06-L-4,CMF,31415.58057,CMF,196348.7219,CMF-Sw,31415.58057,CMF-Sw,196348.7219
PC06-L-5,CMF,31415.68056,CMF,195346.9283,CMF-Sw,31415.68056,CMF-Sw,195346.9283
PC06-L-6,CMF,26877.85553,CMF,138227.0021,CMF-Sw,26877.85553,CMF-Sw,138227.0021
PC06-L-7,DYF,20535.60296,DYF,122953.105,DYF-At,20535.60296,DYF-At,116180.2392
PC06-L-8,DYF,31415.62405,DYF,182858.5252,DYF-At,31415.62405,DYF-At,172856.6987
PC06-L-9,DYF,30749.74015,DYF,161191.7972,DYF-At,30749.74015,DYF-At,160599.5708
PC06-M-1,RYF,30257.4281,RYF,107332.7534,RYF-Ac,30257.4281,RYF-Ac,107332.7534
PC06-M-10,DYF,22551.33242,DYF,52183.43239,DYF-At,22551.33242,DYF-At,52183.43239
PC06-M-11,DSS,23430.06979,DSS,56563.13767,DSS,23430.06979,DSS,56563.13767
PC06-M-12,DSH,10241.16442,DSS,43540.15479,DSH-At,10241.16442,DSS,43540.15479
PC06-M-13,WRI,11165.57721,NVE,38093.18372,WRI,11165.57721,NVE,38093.18372
PC06-M-14,WAT,14679.66385,WAT,48962.5364,WAT,14679.66385,WAT,48962.5364
PC06-M-15,CMF,23389.05784,WAT,53140.28317,CMF-Sw,23389.05784,WAT,53140.28317
PC06-M-16,DSS,9526.253208,DMF,59342.80048,DSS,9526.253208,DMF-Ac,37084.97506
PC06-M-1n,RYF,27093.77578,RYF,100979.3465,RYF-Ac,27093.77578,RYF-Ac,100979.3465
PC06-M-2,CMF,31415.58898,CMF,112457.8381,CMF-Sw,31415.58898,CMF-Sw,112457.8381
PC06-M-3,CMF,23055.77775,CMF,110324.1287,CMF-Sw,23055.77775,CMF-Sw,110324.1287
PC06-M-4,DYF,13626.2648,CMF,53750.69789,DYF-At,13626.2648,CMF-Sw,53750.69789
PC06-M-5,RYF,13256.76729,CMF,43194.4167,RYF-Ac,13256.76729,CMF-Sw,43194.4167
PC06-M-6,DYF,17567.71122,RYF,48970.34641,DYF-At,17567.71122,RYF-Ac,48970.34641
PC06-M-7,RYF,14875.07495,RYF,65236.06198,RYF-Ac,14875.07495,RYF-Ac,65236.06198
PC06-M-8,RYF,18387.67535,RYF,81061.20913,RYF-Ac,18387.67535,RYF-Ac,81061.20913
PC06-M-9,CMF,16495.81765,CMF,56822.50093,CMF-Sw,16495.81765,CMF-Sw,56822.50093
PC06-N-1,CMF,20671.91413,WAT,96735.9117,CMF-Sw,20671.91413,WAT,96735.9117
PC06-N-10,CMF,28149.97169,CMF,136601.0912,CMF-Sw,28149.97169,CMF-Sw,136601.0912
PC06-N-11,CMF,31415.47941,CMF,194932.5593,CMF-Sw,31415.47941,CMF-Sw,194932.5593
PC06-N-12,CMF,31415.53876,CMF,196348.5321,CMF-Sw,31415.53876,CMF-Sw,196348.5321
PC06-N-13,CMF,26669.21918,CMF,125358.4604,CMF-Sw,26669.21918,CMF-Sw,125358.4604
PC06-N-14,RYF,23534.08127,RYF,86413.3784,RYF-Ac,23534.08127,RYF-Ac,86413.3784
